firm,Dates,Price,Symbol,Date,Nifty50 prices
3IINFOTECH,01-08-2006,70.43,NIFTY50,04-05-2001,"1,130.05"
3IINFOTECH,02-08-2006,72.23,NIFTY50,07-05-2001,"1,139.20"
3IINFOTECH,03-08-2006,72.38,NIFTY50,08-05-2001,"1,148.95"
3IINFOTECH,04-08-2006,73.18,NIFTY50,09-05-2001,"1,149.25"
3IINFOTECH,07-08-2006,73.03,NIFTY50,10-05-2001,"1,144.95"
3IINFOTECH,08-08-2006,73.05,NIFTY50,11-05-2001,"1,140.50"
3IINFOTECH,09-08-2006,74.95,NIFTY50,14-05-2001,"1,140.80"
3IINFOTECH,10-08-2006,76.63,NIFTY50,15-05-2001,"1,145.30"
3IINFOTECH,11-08-2006,77.23,NIFTY50,16-05-2001,"1,151.15"
3IINFOTECH,14-08-2006,81.93,NIFTY50,17-05-2001,"1,174.95"
3IINFOTECH,15-08-2006,81.93,NIFTY50,18-05-2001,"1,172.80"
3IINFOTECH,16-08-2006,83.3,NIFTY50,21-05-2001,"1,169.45"
3IINFOTECH,17-08-2006,84.03,NIFTY50,22-05-2001,"1,168.10"
3IINFOTECH,18-08-2006,84.55,NIFTY50,23-05-2001,"1,179.10"
3IINFOTECH,21-08-2006,83.33,NIFTY50,24-05-2001,"1,181.85"
3IINFOTECH,22-08-2006,84.15,NIFTY50,25-05-2001,"1,174.90"
3IINFOTECH,23-08-2006,84.55,NIFTY50,28-05-2001,"1,193.20"
3IINFOTECH,24-08-2006,84.13,NIFTY50,29-05-2001,"1,198.45"
3IINFOTECH,25-08-2006,85.2,NIFTY50,30-05-2001,"1,177.55"
3IINFOTECH,28-08-2006,84.75,NIFTY50,31-05-2001,"1,167.90"
3IINFOTECH,29-08-2006,83.7,NIFTY50,01-06-2001,"1,148.05"
3IINFOTECH,30-08-2006,83.2,NIFTY50,04-06-2001,"1,127.20"
3IINFOTECH,31-08-2006,82.05,NIFTY50,05-06-2001,"1,115.60"
3IINFOTECH,01-09-2006,81.65,NIFTY50,06-06-2001,"1,115.70"
3IINFOTECH,04-09-2006,82.53,NIFTY50,07-06-2001,"1,112.35"
3IINFOTECH,05-09-2006,86.38,NIFTY50,08-06-2001,"1,126.60"
3IINFOTECH,06-09-2006,87.38,NIFTY50,11-06-2001,"1,131.10"
3IINFOTECH,07-09-2006,85.43,NIFTY50,12-06-2001,"1,127.15"
3IINFOTECH,08-09-2006,85.25,NIFTY50,13-06-2001,"1,129.00"
3IINFOTECH,11-09-2006,80.98,NIFTY50,14-06-2001,"1,112.75"
3IINFOTECH,12-09-2006,82.35,NIFTY50,15-06-2001,"1,087.75"
3IINFOTECH,13-09-2006,84.1,NIFTY50,18-06-2001,"1,078.30"
3IINFOTECH,14-09-2006,83.08,NIFTY50,19-06-2001,"1,096.65"
3IINFOTECH,15-09-2006,82.2,NIFTY50,20-06-2001,"1,097.60"
3IINFOTECH,18-09-2006,82.6,NIFTY50,21-06-2001,"1,095.20"
3IINFOTECH,19-09-2006,82.5,NIFTY50,22-06-2001,"1,087.65"
3IINFOTECH,20-09-2006,82.18,NIFTY50,25-06-2001,"1,067.00"
3IINFOTECH,21-09-2006,86.23,NIFTY50,26-06-2001,"1,096.60"
3IINFOTECH,22-09-2006,84.68,NIFTY50,27-06-2001,"1,096.10"
3IINFOTECH,25-09-2006,83.38,NIFTY50,28-06-2001,"1,094.00"
3IINFOTECH,26-09-2006,83.38,NIFTY50,29-06-2001,"1,107.90"
3IINFOTECH,27-09-2006,83.38,NIFTY50,02-07-2001,"1,100.75"
3IINFOTECH,28-09-2006,84.23,NIFTY50,03-07-2001,"1,069.80"
3IINFOTECH,29-09-2006,83.2,NIFTY50,04-07-2001,"1,067.95"
3IINFOTECH,02-10-2006,83.2,NIFTY50,05-07-2001,"1,069.75"
3IINFOTECH,03-10-2006,84.9,NIFTY50,06-07-2001,"1,065.10"
3IINFOTECH,04-10-2006,85.3,NIFTY50,09-07-2001,"1,059.50"
3IINFOTECH,05-10-2006,85.45,NIFTY50,10-07-2001,"1,072.05"
3IINFOTECH,06-10-2006,89.48,NIFTY50,11-07-2001,"1,083.65"
3IINFOTECH,09-10-2006,89.7,NIFTY50,12-07-2001,"1,105.50"
3IINFOTECH,10-10-2006,88.8,NIFTY50,13-07-2001,"1,110.45"
3IINFOTECH,11-10-2006,89.68,NIFTY50,16-07-2001,"1,105.55"
3IINFOTECH,12-10-2006,90.65,NIFTY50,17-07-2001,"1,103.10"
3IINFOTECH,13-10-2006,91.48,NIFTY50,18-07-2001,"1,091.95"
3IINFOTECH,16-10-2006,91.05,NIFTY50,19-07-2001,"1,085.90"
3IINFOTECH,17-10-2006,90.15,NIFTY50,20-07-2001,"1,077.70"
3IINFOTECH,18-10-2006,89.95,NIFTY50,23-07-2001,"1,070.65"
3IINFOTECH,19-10-2006,92.6,NIFTY50,24-07-2001,"1,072.55"
3IINFOTECH,20-10-2006,93.65,NIFTY50,25-07-2001,"1,064.20"
3IINFOTECH,23-10-2006,92.3,NIFTY50,26-07-2001,"1,053.40"
3IINFOTECH,24-10-2006,92.3,NIFTY50,27-07-2001,"1,051.70"
3IINFOTECH,25-10-2006,92.3,NIFTY50,30-07-2001,"1,061.45"
3IINFOTECH,26-10-2006,90.93,NIFTY50,31-07-2001,"1,072.85"
3IINFOTECH,27-10-2006,91.65,NIFTY50,01-08-2001,"1,063.15"
3IINFOTECH,30-10-2006,91.73,NIFTY50,02-08-2001,"1,066.00"
3IINFOTECH,31-10-2006,90.7,NIFTY50,03-08-2001,"1,074.60"
3IINFOTECH,01-11-2006,90.25,NIFTY50,06-08-2001,"1,075.25"
3IINFOTECH,02-11-2006,89.53,NIFTY50,07-08-2001,"1,072.10"
3IINFOTECH,03-11-2006,91.13,NIFTY50,08-08-2001,"1,068.00"
3IINFOTECH,06-11-2006,91.23,NIFTY50,09-08-2001,"1,070.65"
3IINFOTECH,07-11-2006,90.35,NIFTY50,10-08-2001,"1,071.15"
3IINFOTECH,08-11-2006,88.4,NIFTY50,13-08-2001,"1,063.00"
3IINFOTECH,09-11-2006,90.63,NIFTY50,14-08-2001,"1,075.50"
3IINFOTECH,10-11-2006,92.45,NIFTY50,16-08-2001,"1,078.95"
3IINFOTECH,13-11-2006,93.68,NIFTY50,17-08-2001,"1,069.20"
3IINFOTECH,14-11-2006,94.4,NIFTY50,20-08-2001,"1,063.75"
3IINFOTECH,15-11-2006,93.95,NIFTY50,21-08-2001,"1,068.70"
3IINFOTECH,16-11-2006,94.73,NIFTY50,23-08-2001,"1,071.50"
3IINFOTECH,17-11-2006,90.2,NIFTY50,24-08-2001,"1,069.15"
3IINFOTECH,20-11-2006,91.03,NIFTY50,27-08-2001,"1,072.55"
3IINFOTECH,21-11-2006,92.28,NIFTY50,28-08-2001,"1,070.65"
3IINFOTECH,22-11-2006,91.28,NIFTY50,29-08-2001,"1,067.45"
3IINFOTECH,23-11-2006,91.85,NIFTY50,30-08-2001,"1,064.15"
3IINFOTECH,24-11-2006,91.55,NIFTY50,31-08-2001,"1,053.75"
3IINFOTECH,27-11-2006,90.98,NIFTY50,03-09-2001,"1,048.05"
3IINFOTECH,28-11-2006,91.23,NIFTY50,04-09-2001,"1,048.20"
3IINFOTECH,29-11-2006,92.78,NIFTY50,05-09-2001,"1,045.00"
3IINFOTECH,30-11-2006,92.35,NIFTY50,06-09-2001,"1,036.10"
3IINFOTECH,01-12-2006,92.58,NIFTY50,07-09-2001,"1,035.20"
3IINFOTECH,04-12-2006,90.88,NIFTY50,10-09-2001,"1,033.40"
3IINFOTECH,05-12-2006,90.93,NIFTY50,11-09-2001,"1,023.40"
3IINFOTECH,06-12-2006,89.08,NIFTY50,12-09-2001,982.2
3IINFOTECH,07-12-2006,90.35,NIFTY50,13-09-2001,971.7
3IINFOTECH,08-12-2006,88.83,NIFTY50,14-09-2001,919.7
3IINFOTECH,11-12-2006,87.53,NIFTY50,17-09-2001,872.25
3IINFOTECH,12-12-2006,83.28,NIFTY50,18-09-2001,900.2
3IINFOTECH,13-12-2006,86,NIFTY50,19-09-2001,912.2
3IINFOTECH,14-12-2006,87.65,NIFTY50,20-09-2001,898.8
3IINFOTECH,15-12-2006,87,NIFTY50,21-09-2001,854.2
3IINFOTECH,18-12-2006,85.68,NIFTY50,24-09-2001,869.05
3IINFOTECH,19-12-2006,84.63,NIFTY50,25-09-2001,861.4
3IINFOTECH,20-12-2006,84.88,NIFTY50,26-09-2001,873.7
3IINFOTECH,21-12-2006,86.95,NIFTY50,27-09-2001,890
3IINFOTECH,22-12-2006,92.53,NIFTY50,28-09-2001,913.85
3IINFOTECH,25-12-2006,92.53,NIFTY50,01-10-2001,910.1
3IINFOTECH,26-12-2006,91.98,NIFTY50,03-10-2001,899.65
3IINFOTECH,27-12-2006,93.28,NIFTY50,04-10-2001,911.65
3IINFOTECH,28-12-2006,93.6,NIFTY50,05-10-2001,914.6
3IINFOTECH,29-12-2006,93.8,NIFTY50,08-10-2001,901.95
3IINFOTECH,01-01-2007,93.8,NIFTY50,09-10-2001,912.7
3IINFOTECH,02-01-2007,105.88,NIFTY50,10-10-2001,940.35
3IINFOTECH,03-01-2007,107.88,NIFTY50,11-10-2001,954.9
3IINFOTECH,04-01-2007,105.7,NIFTY50,12-10-2001,960.4
3IINFOTECH,05-01-2007,107.45,NIFTY50,15-10-2001,963.4
3IINFOTECH,08-01-2007,112.53,NIFTY50,16-10-2001,971.25
3IINFOTECH,09-01-2007,109.43,NIFTY50,17-10-2001,986.25
3IINFOTECH,10-01-2007,106.53,NIFTY50,18-10-2001,972.05
3IINFOTECH,11-01-2007,117.05,NIFTY50,19-10-2001,976.65
3IINFOTECH,12-01-2007,116.8,NIFTY50,22-10-2001,976.4
3IINFOTECH,15-01-2007,116.4,NIFTY50,23-10-2001,993.2
3IINFOTECH,16-01-2007,126.83,NIFTY50,24-10-2001,991.2
3IINFOTECH,17-01-2007,139.68,NIFTY50,25-10-2001,983.2
3IINFOTECH,18-01-2007,138.18,NIFTY50,29-10-2001,977.45
3IINFOTECH,19-01-2007,148,NIFTY50,30-10-2001,963.1
3IINFOTECH,22-01-2007,147.05,NIFTY50,31-10-2001,971.9
3IINFOTECH,23-01-2007,140.32,NIFTY50,01-11-2001,994
3IINFOTECH,24-01-2007,141.65,NIFTY50,02-11-2001,997.6
3IINFOTECH,25-01-2007,150.8,NIFTY50,05-11-2001,991.05
3IINFOTECH,26-01-2007,150.8,NIFTY50,06-11-2001,"1,001.90"
3IINFOTECH,29-01-2007,147.88,NIFTY50,07-11-2001,987.5
3IINFOTECH,30-01-2007,147.88,NIFTY50,08-11-2001,997.7
3IINFOTECH,31-01-2007,144.15,NIFTY50,09-11-2001,"1,004.05"
3IINFOTECH,01-02-2007,144.13,NIFTY50,12-11-2001,"1,010.90"
3IINFOTECH,02-02-2007,141.32,NIFTY50,13-11-2001,"1,005.40"
3IINFOTECH,05-02-2007,140.28,NIFTY50,14-11-2001,"1,015.80"
3IINFOTECH,06-02-2007,154.3,NIFTY50,15-11-2001,"1,035.70"
3IINFOTECH,07-02-2007,152.85,NIFTY50,19-11-2001,"1,068.15"
3IINFOTECH,08-02-2007,145.73,NIFTY50,20-11-2001,"1,050.20"
3IINFOTECH,09-02-2007,144.3,NIFTY50,21-11-2001,"1,056.35"
3IINFOTECH,12-02-2007,139.88,NIFTY50,22-11-2001,"1,062.45"
3IINFOTECH,13-02-2007,138.57,NIFTY50,23-11-2001,"1,059.00"
3IINFOTECH,14-02-2007,144.63,NIFTY50,26-11-2001,"1,080.60"
3IINFOTECH,15-02-2007,146.2,NIFTY50,27-11-2001,"1,076.05"
3IINFOTECH,16-02-2007,146.2,NIFTY50,28-11-2001,"1,070.80"
3IINFOTECH,19-02-2007,145.13,NIFTY50,29-11-2001,"1,067.15"
3IINFOTECH,20-02-2007,143,NIFTY50,03-12-2001,"1,065.40"
3IINFOTECH,21-02-2007,143.73,NIFTY50,04-12-2001,"1,077.70"
3IINFOTECH,22-02-2007,139.05,NIFTY50,05-12-2001,"1,104.55"
3IINFOTECH,23-02-2007,130.23,NIFTY50,06-12-2001,"1,110.45"
3IINFOTECH,26-02-2007,129.73,NIFTY50,07-12-2001,"1,112.30"
3IINFOTECH,27-02-2007,129.48,NIFTY50,10-12-2001,"1,115.25"
3IINFOTECH,28-02-2007,120.85,NIFTY50,11-12-2001,"1,110.20"
3IINFOTECH,01-03-2007,126.15,NIFTY50,12-12-2001,"1,107.65"
3IINFOTECH,02-03-2007,121.93,NIFTY50,13-12-2001,"1,098.75"
3IINFOTECH,05-03-2007,111.15,NIFTY50,14-12-2001,"1,087.85"
3IINFOTECH,06-03-2007,110.95,NIFTY50,18-12-2001,"1,082.30"
3IINFOTECH,07-03-2007,113.53,NIFTY50,19-12-2001,"1,060.75"
3IINFOTECH,08-03-2007,118.48,NIFTY50,20-12-2001,"1,062.00"
3IINFOTECH,09-03-2007,119.75,NIFTY50,21-12-2001,"1,050.85"
3IINFOTECH,12-03-2007,122.33,NIFTY50,24-12-2001,"1,048.50"
3IINFOTECH,13-03-2007,123.28,NIFTY50,26-12-2001,"1,034.25"
3IINFOTECH,14-03-2007,117.2,NIFTY50,27-12-2001,"1,020.00"
3IINFOTECH,15-03-2007,119.3,NIFTY50,28-12-2001,"1,033.80"
3IINFOTECH,16-03-2007,116.35,NIFTY50,31-12-2001,"1,059.05"
3IINFOTECH,19-03-2007,115.58,NIFTY50,01-01-2002,"1,055.30"
3IINFOTECH,20-03-2007,114.7,NIFTY50,02-01-2002,"1,060.75"
3IINFOTECH,21-03-2007,116.58,NIFTY50,03-01-2002,"1,072.25"
3IINFOTECH,22-03-2007,117.03,NIFTY50,04-01-2002,"1,096.20"
3IINFOTECH,23-03-2007,121.2,NIFTY50,07-01-2002,"1,100.15"
3IINFOTECH,26-03-2007,123.55,NIFTY50,08-01-2002,"1,109.90"
3IINFOTECH,27-03-2007,123.55,NIFTY50,09-01-2002,"1,102.80"
3IINFOTECH,28-03-2007,118.6,NIFTY50,10-01-2002,"1,098.20"
3IINFOTECH,29-03-2007,117.9,NIFTY50,11-01-2002,"1,088.55"
3IINFOTECH,30-03-2007,120.65,NIFTY50,14-01-2002,"1,109.80"
3IINFOTECH,02-04-2007,114.98,NIFTY50,15-01-2002,"1,094.15"
3IINFOTECH,03-04-2007,117.3,NIFTY50,16-01-2002,"1,090.30"
3IINFOTECH,04-04-2007,119.65,NIFTY50,17-01-2002,"1,109.20"
3IINFOTECH,05-04-2007,119.4,NIFTY50,18-01-2002,"1,093.15"
3IINFOTECH,06-04-2007,119.4,NIFTY50,21-01-2002,"1,091.35"
3IINFOTECH,09-04-2007,122.9,NIFTY50,22-01-2002,"1,092.85"
3IINFOTECH,10-04-2007,132.05,NIFTY50,23-01-2002,"1,089.40"
3IINFOTECH,11-04-2007,127.9,NIFTY50,24-01-2002,"1,085.30"
3IINFOTECH,12-04-2007,131.43,NIFTY50,25-01-2002,"1,080.10"
3IINFOTECH,13-04-2007,133.68,NIFTY50,28-01-2002,"1,071.35"
3IINFOTECH,16-04-2007,132.15,NIFTY50,29-01-2002,"1,071.65"
3IINFOTECH,17-04-2007,130.2,NIFTY50,30-01-2002,"1,067.45"
3IINFOTECH,18-04-2007,132,NIFTY50,31-01-2002,"1,075.40"
3IINFOTECH,19-04-2007,133.85,NIFTY50,01-02-2002,"1,081.65"
3IINFOTECH,20-04-2007,133.53,NIFTY50,04-02-2002,"1,076.90"
3IINFOTECH,23-04-2007,132.07,NIFTY50,05-02-2002,"1,074.25"
3IINFOTECH,24-04-2007,139.23,NIFTY50,06-02-2002,"1,113.10"
3IINFOTECH,25-04-2007,142.48,NIFTY50,07-02-2002,"1,110.45"
3IINFOTECH,26-04-2007,146,NIFTY50,08-02-2002,"1,123.75"
3IINFOTECH,27-04-2007,140.55,NIFTY50,11-02-2002,"1,131.55"
3IINFOTECH,30-04-2007,151.35,NIFTY50,12-02-2002,"1,129.50"
3IINFOTECH,01-05-2007,151.35,NIFTY50,13-02-2002,"1,135.10"
3IINFOTECH,02-05-2007,151.35,NIFTY50,14-02-2002,"1,150.00"
3IINFOTECH,03-05-2007,152.03,NIFTY50,15-02-2002,"1,159.95"
3IINFOTECH,04-05-2007,150.32,NIFTY50,18-02-2002,"1,172.85"
3IINFOTECH,07-05-2007,151.2,NIFTY50,19-02-2002,"1,158.90"
3IINFOTECH,08-05-2007,147.1,NIFTY50,20-02-2002,"1,145.95"
3IINFOTECH,09-05-2007,148.98,NIFTY50,21-02-2002,"1,149.85"
3IINFOTECH,10-05-2007,153.82,NIFTY50,22-02-2002,"1,163.50"
3IINFOTECH,11-05-2007,158.05,NIFTY50,25-02-2002,"1,165.45"
3IINFOTECH,14-05-2007,156.23,NIFTY50,26-02-2002,"1,189.40"
3IINFOTECH,15-05-2007,159.5,NIFTY50,27-02-2002,"1,189.20"
3IINFOTECH,16-05-2007,159.05,NIFTY50,28-02-2002,"1,142.05"
3IINFOTECH,17-05-2007,161.98,NIFTY50,01-03-2002,"1,178.00"
3IINFOTECH,18-05-2007,155.93,NIFTY50,04-03-2002,"1,177.35"
3IINFOTECH,21-05-2007,155.05,NIFTY50,05-03-2002,"1,178.50"
3IINFOTECH,22-05-2007,155.7,NIFTY50,06-03-2002,"1,172.60"
3IINFOTECH,23-05-2007,152.82,NIFTY50,07-03-2002,"1,193.05"
3IINFOTECH,24-05-2007,153.48,NIFTY50,08-03-2002,"1,187.65"
3IINFOTECH,25-05-2007,151,NIFTY50,11-03-2002,"1,167.85"
3IINFOTECH,28-05-2007,153.13,NIFTY50,12-03-2002,"1,150.45"
3IINFOTECH,29-05-2007,155.2,NIFTY50,13-03-2002,"1,157.05"
3IINFOTECH,30-05-2007,151.75,NIFTY50,14-03-2002,"1,159.45"
3IINFOTECH,31-05-2007,155.05,NIFTY50,15-03-2002,"1,169.75"
3IINFOTECH,01-06-2007,155.15,NIFTY50,18-03-2002,"1,169.30"
3IINFOTECH,04-06-2007,153.1,NIFTY50,19-03-2002,"1,152.15"
3IINFOTECH,05-06-2007,153.95,NIFTY50,20-03-2002,"1,155.60"
3IINFOTECH,06-06-2007,154.23,NIFTY50,21-03-2002,"1,144.20"
3IINFOTECH,07-06-2007,153.48,NIFTY50,22-03-2002,"1,138.45"
3IINFOTECH,08-06-2007,151.78,NIFTY50,26-03-2002,"1,123.05"
3IINFOTECH,11-06-2007,151.95,NIFTY50,27-03-2002,"1,123.35"
3IINFOTECH,12-06-2007,149.8,NIFTY50,28-03-2002,"1,129.55"
3IINFOTECH,13-06-2007,146.98,NIFTY50,01-04-2002,"1,138.95"
3IINFOTECH,14-06-2007,149.4,NIFTY50,02-04-2002,"1,136.95"
3IINFOTECH,15-06-2007,154.07,NIFTY50,03-04-2002,"1,123.50"
3IINFOTECH,18-06-2007,152.88,NIFTY50,04-04-2002,"1,145.90"
3IINFOTECH,19-06-2007,153.65,NIFTY50,05-04-2002,"1,141.95"
3IINFOTECH,20-06-2007,154.2,NIFTY50,08-04-2002,"1,135.25"
3IINFOTECH,21-06-2007,151.78,NIFTY50,09-04-2002,"1,126.70"
3IINFOTECH,22-06-2007,152.68,NIFTY50,10-04-2002,"1,138.50"
3IINFOTECH,25-06-2007,150.75,NIFTY50,11-04-2002,"1,143.60"
3IINFOTECH,26-06-2007,150.63,NIFTY50,12-04-2002,"1,146.50"
3IINFOTECH,27-06-2007,155.45,NIFTY50,15-04-2002,"1,134.15"
3IINFOTECH,28-06-2007,153.63,NIFTY50,16-04-2002,"1,118.75"
3IINFOTECH,29-06-2007,152.13,NIFTY50,17-04-2002,"1,125.10"
3IINFOTECH,02-07-2007,156.93,NIFTY50,18-04-2002,"1,129.00"
3IINFOTECH,03-07-2007,161.13,NIFTY50,19-04-2002,"1,100.30"
3IINFOTECH,04-07-2007,157.57,NIFTY50,22-04-2002,"1,104.15"
3IINFOTECH,05-07-2007,155.18,NIFTY50,23-04-2002,"1,106.00"
3IINFOTECH,06-07-2007,156.03,NIFTY50,24-04-2002,"1,110.60"
3IINFOTECH,09-07-2007,152.98,NIFTY50,25-04-2002,"1,094.30"
3IINFOTECH,10-07-2007,152.88,NIFTY50,26-04-2002,"1,097.40"
3IINFOTECH,11-07-2007,152.28,NIFTY50,29-04-2002,"1,074.20"
3IINFOTECH,12-07-2007,153.65,NIFTY50,30-04-2002,"1,084.50"
3IINFOTECH,13-07-2007,152.85,NIFTY50,02-05-2002,"1,093.30"
3IINFOTECH,16-07-2007,152.8,NIFTY50,03-05-2002,"1,096.95"
3IINFOTECH,17-07-2007,151.43,NIFTY50,06-05-2002,"1,100.95"
3IINFOTECH,18-07-2007,148.65,NIFTY50,07-05-2002,"1,110.70"
3IINFOTECH,19-07-2007,147.57,NIFTY50,08-05-2002,"1,117.60"
3IINFOTECH,20-07-2007,146.38,NIFTY50,09-05-2002,"1,127.60"
3IINFOTECH,23-07-2007,142.98,NIFTY50,10-05-2002,"1,116.40"
3IINFOTECH,24-07-2007,143.35,NIFTY50,13-05-2002,"1,119.65"
3IINFOTECH,25-07-2007,145.45,NIFTY50,14-05-2002,"1,115.10"
3IINFOTECH,26-07-2007,153.4,NIFTY50,15-05-2002,"1,107.80"
3IINFOTECH,27-07-2007,149.38,NIFTY50,16-05-2002,"1,092.80"
3IINFOTECH,30-07-2007,149.2,NIFTY50,17-05-2002,"1,090.65"
3IINFOTECH,31-07-2007,147.8,NIFTY50,20-05-2002,"1,074.35"
3IINFOTECH,01-08-2007,142.98,NIFTY50,21-05-2002,"1,049.20"
3IINFOTECH,02-08-2007,142.48,NIFTY50,22-05-2002,"1,045.30"
3IINFOTECH,03-08-2007,142.13,NIFTY50,23-05-2002,"1,026.75"
3IINFOTECH,06-08-2007,143.15,NIFTY50,24-05-2002,"1,067.00"
3IINFOTECH,07-08-2007,144.73,NIFTY50,27-05-2002,"1,062.70"
3IINFOTECH,08-08-2007,147.75,NIFTY50,28-05-2002,"1,038.20"
3IINFOTECH,09-08-2007,145.78,NIFTY50,29-05-2002,"1,041.65"
3IINFOTECH,10-08-2007,145.13,NIFTY50,30-05-2002,"1,032.15"
3IINFOTECH,13-08-2007,146.8,NIFTY50,31-05-2002,"1,028.80"
3IINFOTECH,14-08-2007,148,NIFTY50,03-06-2002,"1,039.75"
3IINFOTECH,15-08-2007,148,NIFTY50,04-06-2002,"1,045.40"
3IINFOTECH,16-08-2007,146.6,NIFTY50,05-06-2002,"1,064.20"
3IINFOTECH,17-08-2007,142.55,NIFTY50,06-06-2002,"1,064.35"
3IINFOTECH,20-08-2007,143.3,NIFTY50,07-06-2002,"1,048.80"
3IINFOTECH,21-08-2007,137.43,NIFTY50,10-06-2002,"1,069.90"
3IINFOTECH,22-08-2007,134.8,NIFTY50,11-06-2002,"1,097.05"
3IINFOTECH,23-08-2007,136.7,NIFTY50,12-06-2002,"1,092.80"
3IINFOTECH,24-08-2007,137.35,NIFTY50,13-06-2002,"1,082.85"
3IINFOTECH,27-08-2007,136.15,NIFTY50,14-06-2002,"1,085.70"
3IINFOTECH,28-08-2007,135.3,NIFTY50,17-06-2002,"1,088.90"
3IINFOTECH,29-08-2007,136.7,NIFTY50,18-06-2002,"1,074.95"
3IINFOTECH,30-08-2007,137.55,NIFTY50,19-06-2002,"1,062.90"
3IINFOTECH,31-08-2007,146.8,NIFTY50,20-06-2002,"1,070.05"
3IINFOTECH,03-09-2007,148.55,NIFTY50,21-06-2002,"1,062.55"
3IINFOTECH,04-09-2007,149,NIFTY50,24-06-2002,"1,061.85"
3IINFOTECH,05-09-2007,148.5,NIFTY50,25-06-2002,"1,055.40"
3IINFOTECH,06-09-2007,148.85,NIFTY50,26-06-2002,"1,044.20"
3IINFOTECH,07-09-2007,147.4,NIFTY50,27-06-2002,"1,048.55"
3IINFOTECH,10-09-2007,145.65,NIFTY50,28-06-2002,"1,057.80"
3IINFOTECH,11-09-2007,141.7,NIFTY50,01-07-2002,"1,068.95"
3IINFOTECH,12-09-2007,142.4,NIFTY50,02-07-2002,"1,068.05"
3IINFOTECH,13-09-2007,142,NIFTY50,03-07-2002,"1,069.90"
3IINFOTECH,14-09-2007,137.45,NIFTY50,04-07-2002,"1,070.55"
3IINFOTECH,17-09-2007,134.9,NIFTY50,05-07-2002,"1,073.80"
3IINFOTECH,18-09-2007,136.1,NIFTY50,08-07-2002,"1,082.05"
3IINFOTECH,19-09-2007,146.8,NIFTY50,09-07-2002,"1,080.30"
3IINFOTECH,20-09-2007,149.25,NIFTY50,10-07-2002,"1,071.70"
3IINFOTECH,21-09-2007,145.1,NIFTY50,11-07-2002,"1,056.60"
3IINFOTECH,24-09-2007,142.9,NIFTY50,12-07-2002,"1,058.25"
3IINFOTECH,25-09-2007,140.1,NIFTY50,15-07-2002,"1,048.00"
3IINFOTECH,26-09-2007,144.4,NIFTY50,16-07-2002,"1,035.95"
3IINFOTECH,27-09-2007,142.45,NIFTY50,17-07-2002,"1,032.55"
3IINFOTECH,28-09-2007,147.8,NIFTY50,18-07-2002,"1,041.30"
3IINFOTECH,01-10-2007,150.2,NIFTY50,19-07-2002,"1,035.90"
3IINFOTECH,02-10-2007,150.2,NIFTY50,22-07-2002,"1,012.00"
3IINFOTECH,03-10-2007,148.55,NIFTY50,23-07-2002,"1,021.90"
3IINFOTECH,04-10-2007,151.95,NIFTY50,24-07-2002,"1,004.05"
3IINFOTECH,05-10-2007,149,NIFTY50,25-07-2002,"1,001.55"
3IINFOTECH,08-10-2007,143.4,NIFTY50,26-07-2002,973.5
3IINFOTECH,09-10-2007,146.65,NIFTY50,29-07-2002,971.65
3IINFOTECH,10-10-2007,152.1,NIFTY50,30-07-2002,960.65
3IINFOTECH,11-10-2007,148.85,NIFTY50,31-07-2002,958.9
3IINFOTECH,12-10-2007,142.7,NIFTY50,01-08-2002,957.7
3IINFOTECH,15-10-2007,146.6,NIFTY50,02-08-2002,954.75
3IINFOTECH,16-10-2007,144.6,NIFTY50,05-08-2002,963.25
3IINFOTECH,17-10-2007,142.3,NIFTY50,06-08-2002,966.65
3IINFOTECH,18-10-2007,141.2,NIFTY50,07-08-2002,969.1
3IINFOTECH,19-10-2007,138.05,NIFTY50,08-08-2002,953.55
3IINFOTECH,22-10-2007,136.5,NIFTY50,09-08-2002,961.95
3IINFOTECH,23-10-2007,139.75,NIFTY50,12-08-2002,969.85
3IINFOTECH,24-10-2007,140.65,NIFTY50,13-08-2002,976.05
3IINFOTECH,25-10-2007,134.3,NIFTY50,14-08-2002,969.65
3IINFOTECH,26-10-2007,138.95,NIFTY50,16-08-2002,979.25
3IINFOTECH,29-10-2007,139,NIFTY50,19-08-2002,979.85
3IINFOTECH,30-10-2007,137.55,NIFTY50,20-08-2002,988.55
3IINFOTECH,31-10-2007,135.9,NIFTY50,21-08-2002,988.45
3IINFOTECH,01-11-2007,133.6,NIFTY50,22-08-2002,985.7
3IINFOTECH,02-11-2007,132.25,NIFTY50,23-08-2002,995.2
3IINFOTECH,05-11-2007,133.95,NIFTY50,26-08-2002,998.85
3IINFOTECH,06-11-2007,132.2,NIFTY50,27-08-2002,987.7
3IINFOTECH,07-11-2007,129.2,NIFTY50,28-08-2002,985.7
3IINFOTECH,08-11-2007,125.55,NIFTY50,29-08-2002,987.25
3IINFOTECH,09-11-2007,125.85,NIFTY50,30-08-2002,"1,010.60"
3IINFOTECH,12-11-2007,123.7,NIFTY50,02-09-2002,"1,013.50"
3IINFOTECH,13-11-2007,126.1,NIFTY50,03-09-2002,"1,001.10"
3IINFOTECH,14-11-2007,129.4,NIFTY50,04-09-2002,"1,006.95"
3IINFOTECH,15-11-2007,127.15,NIFTY50,05-09-2002,"1,008.60"
3IINFOTECH,16-11-2007,124.95,NIFTY50,06-09-2002,995.2
