firm,Dates,Price,Symbol,Date,Nifty50 prices,W
3IINFOTECH,2011-09-27,26.95,NIFTY50,2006-07-09,3454.55,[3.3304172]
3IINFOTECH,2011-09-28,26.8,NIFTY50,2006-08-09,3471.45,[3.32503602]
3IINFOTECH,2011-09-29,26.45,NIFTY50,2006-11-09,3366.15,[3.31236617]
3IINFOTECH,2011-09-30,26.3,NIFTY50,2006-12-09,3389.9,[3.3068867]
3IINFOTECH,2011-10-03,25.7,NIFTY50,2006-09-13,3454.55,[3.28466357]
3IINFOTECH,2011-10-04,25.75,NIFTY50,2006-09-14,3471.6,[3.28653447]
3IINFOTECH,2011-10-05,25.1,NIFTY50,2006-09-15,3478.6,[3.26193531]
3IINFOTECH,2011-10-06,25.1,NIFTY50,2006-09-18,3492.75,[3.26193531]
3IINFOTECH,2011-10-07,25.75,NIFTY50,2006-09-19,3457.35,[3.28653447]
3IINFOTECH,2011-10-10,25.95,NIFTY50,2006-09-20,3502.8,[3.2939833]
3IINFOTECH,2011-10-11,26.0,NIFTY50,2006-09-21,3553.05,[3.29583687]
3IINFOTECH,2011-10-12,26.7,NIFTY50,2006-09-22,3544.05,[3.32143241]
3IINFOTECH,2011-10-13,26.35,NIFTY50,2006-09-25,3523.45,[3.30871653]
3IINFOTECH,2011-10-14,26.6,NIFTY50,2006-09-26,3571.75,[3.31781577]
3IINFOTECH,2011-10-17,26.5,NIFTY50,2006-09-27,3579.3,[3.314186]
3IINFOTECH,2011-10-18,25.45,NIFTY50,2006-09-28,3571.75,[3.27525616]
3IINFOTECH,2011-10-19,26.15,NIFTY50,2006-09-29,3588.4,[3.30137705]
